时间t,纵向位移X,横向位移Y,垂向位移Z,横倾角Phi,纵倾角Theta,首向角Psi,船型,浪级,浪向角,吃水,航速
175.5,0.009,-0.002,0.005,-0.226,1.108,-0.02,0,4,15,6,0
176,0.003,-0.001,0.002,-0.563,0.472,-0.011,0,4,15,6,0
176.5,-0.003,0.002,-0.002,-0.792,-0.183,-0.001,0,4,15,6,0
177,-0.007,0.006,-0.005,-0.852,-0.81,0.01,0,4,15,6,0
177.5,-0.01,0.01,-0.008,-0.75,-1.376,0.02,0,4,15,6,0
178,-0.011,0.014,-0.01,-0.517,-1.848,0.03,0,4,15,6,0
178.5,-0.01,0.017,-0.011,-0.183,-2.192,0.037,0,4,15,6,0
179,-0.008,0.019,-0.012,0.207,-2.381,0.042,0,4,15,6,0
179.5,-0.005,0.019,-0.011,0.58,-2.409,0.045,0,4,15,6,0
180,-0.002,0.018,-0.01,0.834,-2.285,0.044,0,4,15,6,0
180.5,0,0.015,-0.009,0.917,-2.022,0.04,0,4,15,6,0
181,0.002,0.012,-0.007,0.812,-1.642,0.033,0,4,15,6,0
181.5,0.002,0.008,-0.005,0.572,-1.163,0.023,0,4,15,6,0
182,0.002,0.004,-0.003,0.265,-0.612,0.012,0,4,15,6,0
182.5,0,0,0,-0.036,-0.022,0,0,4,15,6,0
183,-0.003,-0.003,0.002,-0.283,0.565,-0.011,0,4,15,6,0
183.5,-0.006,-0.006,0.005,-0.383,1.129,-0.021,0,4,15,6,0
184,-0.01,-0.008,0.008,-0.359,1.621,-0.03,0,4,15,6,0
184.5,-0.014,-0.008,0.01,-0.264,2,-0.036,0,4,15,6,0
185,-0.018,-0.007,0.011,-0.105,2.254,-0.04,0,4,15,6,0
185.5,-0.02,-0.005,0.012,0.094,2.369,-0.041,0,4,15,6,0
186,-0.021,-0.003,0.012,0.262,2.333,-0.039,0,4,15,6,0
186.5,-0.02,0,0.011,0.351,2.148,-0.036,0,4,15,6,0
187,-0.016,0.002,0.01,0.327,1.821,-0.03,0,4,15,6,0
187.5,-0.012,0.003,0.007,0.221,1.386,-0.023,0,4,15,6,0
188,-0.007,0.003,0.004,0.074,0.874,-0.015,0,4,15,6,0
188.5,-0.002,0.001,0.002,-0.059,0.327,-0.006,0,4,15,6,0
189,0.002,-0.001,-0.001,-0.134,-0.216,0.003,0,4,15,6,0
189.5,0.005,-0.005,-0.004,-0.141,-0.723,0.012,0,4,15,6,0
190,0.006,-0.008,-0.006,-0.081,-1.164,0.02,0,4,15,6,0
190.5,0.007,-0.011,-0.008,0.009,-1.519,0.026,0,4,15,6,0
191,0.006,-0.014,-0.009,0.07,-1.78,0.031,0,4,15,6,0
191.5,0.004,-0.016,-0.01,0.078,-1.936,0.034,0,4,15,6,0
192,0.002,-0.017,-0.01,0.042,-1.975,0.035,0,4,15,6,0
192.5,0,-0.016,-0.009,-0.009,-1.893,0.033,0,4,15,6,0
193,-0.002,-0.015,-0.009,-0.055,-1.696,0.029,0,4,15,6,0
193.5,-0.003,-0.012,-0.007,-0.168,-1.424,0.024,0,4,15,6,0
194,-0.004,-0.009,-0.006,-0.315,-1.088,0.017,0,4,15,6,0
194.5,-0.004,-0.006,-0.004,-0.438,-0.704,0.01,0,4,15,6,0
195,-0.002,-0.003,-0.002,-0.515,-0.298,0.003,0,4,15,6,0
195.5,0,0,0,-0.559,0.096,-0.004,0,4,15,6,0
196,0.002,0.001,0.001,-0.589,0.448,-0.011,0,4,15,6,0
196.5,0.004,0.002,0.003,-0.632,0.726,-0.016,0,4,15,6,0
197,0.006,0.002,0.004,-0.717,0.905,-0.019,0,4,15,6,0
197.5,0.006,0.002,0.004,-0.837,0.975,-0.021,0,4,15,6,0
198,0.006,0.001,0.003,-0.95,0.938,-0.021,0,4,15,6,0
198.5,0.004,0,0.003,-1.042,0.797,-0.019,0,4,15,6,0
199,0.002,0,0.001,-1.056,0.575,-0.015,0,4,15,6,0
199.5,0,0,0,-0.979,0.289,-0.01,0,4,15,6,0
200,-0.002,0.001,-0.001,-0.854,-0.048,-0.003,0,4,15,6,0
200.5,-0.005,0.003,-0.003,-0.716,-0.416,0.004,0,4,15,6,0
201,-0.006,0.005,-0.005,-0.513,-0.766,0.011,0,4,15,6,0
201.5,-0.007,0.007,-0.006,-0.292,-1.083,0.017,0,4,15,6,0
202,-0.007,0.01,-0.007,-0.125,-1.355,0.023,0,4,15,6,0
202.5,-0.007,0.012,-0.008,-0.05,-1.568,0.027,0,4,15,6,0
203,-0.006,0.014,-0.009,-0.128,-1.725,0.029,0,4,15,6,0
203.5,-0.004,0.016,-0.01,-0.354,-1.821,0.03,0,4,15,6,0
204,-0.002,0.018,-0.01,-0.661,-1.847,0.029,0,4,15,6,0
204.5,0,0.018,-0.01,-0.911,-1.778,0.026,0,4,15,6,0
205,0.002,0.017,-0.01,-1.053,-1.625,0.023,0,4,15,6,0
205.5,0.004,0.014,-0.009,-1.073,-1.401,0.019,0,4,15,6,0
206,0.005,0.011,-0.007,-0.963,-1.117,0.015,0,4,15,6,0
206.5,0.004,0.008,-0.005,-0.751,-0.794,0.01,0,4,15,6,0
207,0.003,0.004,-0.003,-0.511,-0.462,0.005,0,4,15,6,0
207.5,0.001,0.001,-0.001,-0.299,-0.14,0.001,0,4,15,6,0
208,-0.001,-0.001,0.001,-0.163,0.147,-0.003,0,4,15,6,0
208.5,-0.002,-0.001,0.002,-0.195,0.362,-0.007,0,4,15,6,0
209,-0.003,-0.001,0.002,-0.421,0.484,-0.01,0,4,15,6,0
209.5,-0.003,-0.001,0.001,-0.766,0.517,-0.013,0,4,15,6,0
210,-0.001,0,0.001,-1.181,0.449,-0.014,0,4,15,6,0
210.5,0.001,0,-0.001,-1.53,0.307,-0.013,0,4,15,6,0
211,0.003,0,-0.002,-1.728,0.104,-0.01,0,4,15,6,0
211.5,0.005,-0.001,-0.003,-1.715,-0.139,-0.006,0,4,15,6,0
212,0.007,-0.003,-0.004,-1.533,-0.416,0,0,4,15,6,0
212.5,0.008,-0.005,-0.005,-1.227,-0.708,0.006,0,4,15,6,0
213,0.009,-0.007,-0.006,-0.853,-0.994,0.013,0,4,15,6,0
213.5,0.008,-0.008,-0.007,-0.458,-1.247,0.019,0,4,15,6,0
214,0.008,-0.01,-0.007,-0.112,-1.45,0.025,0,4,15,6,0
214.5,0.007,-0.012,-0.008,0.117,-1.595,0.028,0,4,15,6,0
215,0.005,-0.013,-0.008,0.186,-1.672,0.03,0,4,15,6,0
215.5,0.004,-0.014,-0.008,0.099,-1.677,0.03,0,4,15,6,0
216,0.002,-0.014,-0.008,-0.101,-1.604,0.027,0,4,15,6,0
216.5,0,-0.014,-0.008,-0.399,-1.47,0.024,0,4,15,6,0
217,-0.002,-0.013,-0.008,-0.787,-1.302,0.019,0,4,15,6,0
217.5,-0.003,-0.012,-0.007,-1.261,-1.132,0.013,0,4,15,6,0
218,-0.005,-0.012,-0.007,-1.746,-0.973,0.008,0,4,15,6,0
218.5,-0.006,-0.011,-0.007,-2.146,-0.835,0.004,0,4,15,6,0
219,-0.008,-0.01,-0.007,-2.436,-0.742,0.001,0,4,15,6,0
219.5,-0.009,-0.009,-0.007,-2.585,-0.702,-0.001,0,4,15,6,0
220,-0.01,-0.008,-0.007,-2.57,-0.716,0,0,4,15,6,0
220.5,-0.011,-0.006,-0.007,-2.406,-0.784,0.002,0,4,15,6,0
221,-0.012,-0.005,-0.008,-2.15,-0.906,0.005,0,4,15,6,0
221.5,-0.013,-0.004,-0.008,-1.846,-1.069,0.009,0,4,15,6,0
222,-0.014,-0.002,-0.008,-1.521,-1.251,0.014,0,4,15,6,0
222.5,-0.016,0,-0.009,-1.225,-1.439,0.019,0,4,15,6,0
223,-0.016,0.002,-0.009,-0.94,-1.597,0.023,0,4,15,6,0
223.5,-0.016,0.004,-0.009,-0.654,-1.697,0.026,0,4,15,6,0
224,-0.015,0.006,-0.009,-0.424,-1.739,0.028,0,4,15,6,0
224.5,-0.013,0.008,-0.009,-0.277,-1.715,0.028,0,4,15,6,0
225,-0.011,0.008,-0.008,-0.091,-1.581,0.027,0,4,15,6,0
225.5,-0.008,0.008,-0.007,0.134,-1.344,0.024,0,4,15,6,0
226,-0.005,0.006,-0.005,0.35,-1.022,0.019,0,4,15,6,0
226.5,-0.002,0.004,-0.002,0.542,-0.627,0.014,0,4,15,6,0
227,0,0,0,0.686,-0.184,0.007,0,4,15,6,0
227.5,0.001,-0.004,0.002,0.741,0.274,-0.001,0,4,15,6,0
228,0.001,-0.008,0.004,0.655,0.705,-0.009,0,4,15,6,0
228.5,0,-0.01,0.006,0.427,1.077,-0.017,0,4,15,6,0
229,-0.002,-0.012,0.007,0.097,1.366,-0.023,0,4,15,6,0
229.5,-0.003,-0.012,0.007,-0.262,1.558,-0.028,0,4,15,6,0
230,-0.005,-0.012,0.007,-0.594,1.638,-0.031,0,4,15,6,0
230.5,-0.006,-0.01,0.007,-0.909,1.58,-0.032,0,4,15,6,0
231,-0.006,-0.007,0.005,-1.171,1.388,-0.03,0,4,15,6,0
231.5,-0.005,-0.005,0.004,-1.269,1.096,-0.025,0,4,15,6,0
232,-0.003,-0.002,0.002,-1.162,0.731,-0.018,0,4,15,6,0
232.5,0,0,0,-0.92,0.303,-0.01,0,4,15,6,0
233,0.003,0.001,-0.002,-0.597,-0.159,0,0,4,15,6,0
233.5,0.006,0.002,-0.003,-0.257,-0.625,0.01,0,4,15,6,0
234,0.009,0.001,-0.005,0.04,-1.063,0.019,0,4,15,6,0
234.5,0.012,0,-0.007,0.239,-1.448,0.026,0,4,15,6,0
235,0.014,-0.002,-0.008,0.395,-1.726,0.032,0,4,15,6,0
235.5,0.014,-0.004,-0.009,0.557,-1.865,0.035,0,4,15,6,0
236,0.013,-0.005,-0.008,0.731,-1.848,0.036,0,4,15,6,0
236.5,0.011,-0.006,-0.007,0.854,-1.691,0.034,0,4,15,6,0
237,0.008,-0.006,-0.006,0.896,-1.408,0.029,0,4,15,6,0
237.5,0.004,-0.004,-0.004,0.926,-0.994,0.022,0,4,15,6,0
238,0.001,-0.001,-0.001,0.957,-0.477,0.013,0,4,15,6,0
238.5,-0.002,0.003,0.002,1.093,0.145,0.003,0,4,15,6,0
239,-0.004,0.01,0.006,1.354,0.841,-0.008,0,4,15,6,0
239.5,-0.005,0.017,0.01,1.703,1.571,-0.019,0,4,15,6,0
240,-0.003,0.025,0.014,2.072,2.291,-0.03,0,4,15,6,0
240.5,0,0.032,0.018,2.383,2.954,-0.04,0,4,15,6,0
241,0.005,0.037,0.021,2.577,3.522,-0.048,0,4,15,6,0
241.5,0.011,0.039,0.024,2.614,3.959,-0.056,0,4,15,6,0
242,0.016,0.04,0.025,2.508,4.246,-0.061,0,4,15,6,0
242.5,0.022,0.037,0.025,2.186,4.335,-0.064,0,4,15,6,0
243,0.025,0.032,0.024,1.679,4.218,-0.065,0,4,15,6,0
243.5,0.026,0.026,0.021,1.07,3.9,-0.062,0,4,15,6,0
244,0.024,0.019,0.018,0.498,3.41,-0.057,0,4,15,6,0
244.5,0.021,0.012,0.014,0.081,2.784,-0.048,0,4,15,6,0
245,0.016,0.007,0.01,-0.156,2.046,-0.036,0,4,15,6,0
245.5,0.01,0.003,0.006,-0.185,1.244,-0.023,0,4,15,6,0
246,0.003,0,0.002,-0.121,0.394,-0.007,0,4,15,6,0
246.5,-0.004,0,-0.002,-0.03,-0.461,0.008,0,4,15,6,0
247,-0.01,0.001,-0.006,0.128,-1.247,0.022,0,4,15,6,0
247.5,-0.015,0.004,-0.009,0.299,-1.928,0.035,0,4,15,6,0
248,-0.019,0.008,-0.012,0.467,-2.455,0.045,0,4,15,6,0
248.5,-0.02,0.011,-0.013,0.612,-2.798,0.052,0,4,15,6,0
249,-0.019,0.014,-0.014,0.709,-2.939,0.055,0,4,15,6,0
249.5,-0.016,0.016,-0.013,0.724,-2.878,0.054,0,4,15,6,0
250,-0.013,0.017,-0.012,0.688,-2.614,0.049,0,4,15,6,0
250.5,-0.009,0.015,-0.01,0.653,-2.155,0.041,0,4,15,6,0
251,-0.004,0.011,-0.007,0.638,-1.533,0.03,0,4,15,6,0
251.5,-0.001,0.005,-0.003,0.667,-0.782,0.017,0,4,15,6,0
252,0,-0.002,0.001,0.754,0.054,0.003,0,4,15,6,0
252.5,0,-0.01,0.006,0.868,0.917,-0.012,0,4,15,6,0
253,-0.002,-0.018,0.01,1.002,1.759,-0.026,0,4,15,6,0
253.5,-0.006,-0.024,0.014,1.161,2.538,-0.038,0,4,15,6,0
254,-0.012,-0.029,0.018,1.325,3.209,-0.049,0,4,15,6,0
254.5,-0.018,-0.031,0.021,1.387,3.709,-0.058,0,4,15,6,0
255,-0.023,-0.03,0.022,1.356,4.022,-0.063,0,4,15,6,0
255.5,-0.027,-0.027,0.022,1.222,4.122,-0.066,0,4,15,6,0
256,-0.03,-0.023,0.022,1.011,4.01,-0.065,0,4,15,6,0
256.5,-0.029,-0.017,0.02,0.768,3.696,-0.06,0,4,15,6,0
257,-0.027,-0.011,0.017,0.49,3.188,-0.053,0,4,15,6,0
257.5,-0.022,-0.006,0.013,0.217,2.518,-0.043,0,4,15,6,0
258,-0.015,-0.002,0.009,-0.034,1.721,-0.03,0,4,15,6,0
258.5,-0.007,0,0.004,-0.228,0.846,-0.016,0,4,15,6,0
259,0.002,0,-0.001,-0.391,-0.071,-0.001,0,4,15,6,0
259.5,0.009,-0.003,-0.006,-0.511,-0.975,0.014,0,4,15,6,0
260,0.016,-0.007,-0.01,-0.565,-1.809,0.029,0,4,15,6,0
260.5,0.02,-0.012,-0.013,-0.559,-2.528,0.041,0,4,15,6,0
261,0.022,-0.017,-0.016,-0.527,-3.098,0.051,0,4,15,6,0
261.5,0.022,-0.022,-0.018,-0.484,-3.49,0.058,0,4,15,6,0
262,0.02,-0.026,-0.019,-0.439,-3.683,0.062,0,4,15,6,0
262.5,0.016,-0.028,-0.019,-0.394,-3.666,0.062,0,4,15,6,0
263,0.012,-0.028,-0.018,-0.355,-3.446,0.058,0,4,15,6,0
263.5,0.007,-0.026,-0.016,-0.32,-3.037,0.051,0,4,15,6,0
264,0.003,-0.022,-0.013,-0.333,-2.481,0.041,0,4,15,6,0
264.5,0,-0.017,-0.01,-0.349,-1.802,0.03,0,4,15,6,0
265,-0.001,-0.01,-0.006,-0.331,-1.035,0.016,0,4,15,6,0
265.5,-0.001,-0.003,-0.002,-0.272,-0.227,0.003,0,4,15,6,0
266,0.002,0.004,0.003,-0.174,0.574,-0.011,0,4,15,6,0
266.5,0.006,0.01,0.007,0.064,1.358,-0.023,0,4,15,6,0
267,0.012,0.015,0.011,0.449,2.091,-0.034,0,4,15,6,0
267.5,0.018,0.018,0.015,0.917,2.73,-0.043,0,4,15,6,0
268,0.025,0.019,0.018,1.417,3.254,-0.05,0,4,15,6,0
268.5,0.031,0.018,0.021,1.864,3.634,-0.054,0,4,15,6,0
269,0.036,0.015,0.023,2.255,3.877,-0.056,0,4,15,6,0
269.5,0.039,0.011,0.024,2.56,3.98,-0.056,0,4,15,6,0
270,0.041,0.005,0.024,2.739,3.943,-0.055,0,4,15,6,0
270.5,0.04,0,0.023,2.779,3.776,-0.052,0,4,15,6,0
271,0.037,-0.005,0.021,2.668,3.489,-0.047,0,4,15,6,0
271.5,0.032,-0.009,0.019,2.481,3.117,-0.042,0,4,15,6,0
272,0.027,-0.011,0.017,2.267,2.686,-0.035,0,4,15,6,0
272.5,0.021,-0.012,0.014,2.019,2.208,-0.028,0,4,15,6,0
273,0.015,-0.012,0.011,1.77,1.71,-0.021,0,4,15,6,0
273.5,0.01,-0.01,0.008,1.54,1.215,-0.014,0,4,15,6,0
274,0.006,-0.008,0.005,1.293,0.729,-0.006,0,4,15,6,0
274.5,0.002,-0.004,0.003,1.026,0.269,0,0,4,15,6,0
275,0,0,0,0.714,-0.161,0.006,0,4,15,6,0
275.5,-0.001,0.004,-0.002,0.362,-0.549,0.011,0,4,15,6,0
276,-0.001,0.007,-0.004,0.026,-0.875,0.015,0,4,15,6,0
276.5,0,0.011,-0.006,-0.355,-1.162,0.018,0,4,15,6,0
277,0.002,0.014,-0.008,-0.767,-1.404,0.021,0,4,15,6,0
277.5,0.004,0.016,-0.01,-1.149,-1.592,0.022,0,4,15,6,0
278,0.007,0.017,-0.011,-1.442,-1.721,0.023,0,4,15,6,0
278.5,0.01,0.017,-0.011,-1.578,-1.778,0.023,0,4,15,6,0
279,0.012,0.015,-0.011,-1.54,-1.764,0.023,0,4,15,6,0
279.5,0.013,0.013,-0.01,-1.345,-1.68,0.023,0,4,15,6,0
280,0.012,0.01,-0.009,-1,-1.523,0.022,0,4,15,6,0
280.5,0.011,0.006,-0.007,-0.572,-1.302,0.02,0,4,15,6,0
281,0.008,0.003,-0.005,-0.112,-1.021,0.017,0,4,15,6,0
281.5,0.005,0.001,-0.003,0.312,-0.693,0.014,0,4,15,6,0
282,0.001,0,-0.001,0.62,-0.341,0.009,0,4,15,6,0
282.5,-0.003,0,0.001,0.86,0.047,0.003,0,4,15,6,0
283,-0.006,0.001,0.004,0.958,0.431,-0.003,0,4,15,6,0
283.5,-0.009,0.002,0.005,0.898,0.79,-0.009,0,4,15,6,0
284,-0.011,0.005,0.007,0.844,1.149,-0.016,0,4,15,6,0
284.5,-0.013,0.008,0.009,0.848,1.49,-0.022,0,4,15,6,0
285,-0.014,0.011,0.01,0.874,1.781,-0.027,0,4,15,6,0
285.5,-0.014,0.014,0.011,0.903,2.004,-0.03,0,4,15,6,0
286,-0.013,0.016,0.012,0.899,2.137,-0.033,0,4,15,6,0
286.5,-0.01,0.018,0.012,0.835,2.165,-0.033,0,4,15,6,0
287,-0.008,0.018,0.011,0.723,2.091,-0.033,0,4,15,6,0
287.5,-0.005,0.017,0.01,0.54,1.904,-0.03,0,4,15,6,0
288,-0.002,0.015,0.009,0.313,1.619,-0.027,0,4,15,6,0
288.5,0,0.011,0.006,0.074,1.251,-0.021,0,4,15,6,0
289,0.001,0.007,0.004,-0.161,0.814,-0.015,0,4,15,6,0
289.5,0.001,0.002,0.001,-0.354,0.336,-0.008,0,4,15,6,0
290,-0.001,-0.003,-0.002,-0.58,-0.187,0,0,4,15,6,0
290.5,-0.004,-0.007,-0.005,-0.776,-0.712,0.009,0,4,15,6,0
291,-0.008,-0.01,-0.007,-0.951,-1.223,0.017,0,4,15,6,0
291.5,-0.013,-0.013,-0.01,-1.194,-1.725,0.024,0,4,15,6,0
292,-0.018,-0.014,-0.013,-1.482,-2.19,0.031,0,4,15,6,0
292.5,-0.023,-0.013,-0.015,-1.728,-2.58,0.036,0,4,15,6,0
293,-0.027,-0.011,-0.017,-1.881,-2.874,0.041,0,4,15,6,0
293.5,-0.03,-0.008,-0.018,-1.903,-3.051,0.044,0,4,15,6,0
294,-0.031,-0.004,-0.018,-1.775,-3.098,0.045,0,4,15,6,0
294.5,-0.03,0,-0.017,-1.524,-3.013,0.045,0,4,15,6,0
295,-0.027,0.004,-0.016,-1.161,-2.792,0.043,0,4,15,6,0
295.5,-0.022,0.006,-0.013,-0.751,-2.449,0.039,0,4,15,6,0
296,-0.017,0.007,-0.011,-0.396,-2.015,0.033,0,4,15,6,0
296.5,-0.012,0.007,-0.008,-0.187,-1.524,0.026,0,4,15,6,0
297,-0.007,0.005,-0.005,-0.132,-1,0.017,0,4,15,6,0
297.5,-0.003,0.003,-0.002,-0.153,-0.449,0.007,0,4,15,6,0
298,0,0,0,-0.191,0.105,-0.003,0,4,15,6,0
298.5,0.003,-0.004,0.003,-0.183,0.644,-0.012,0,4,15,6,0
299,0.004,-0.009,0.005,-0.164,1.122,-0.02,0,4,15,6,0
299.5,0.003,-0.013,0.008,-0.051,1.542,-0.027,0,4,15,6,0
300,0.002,-0.017,0.01,0.17,1.887,-0.032,0,4,15,6,0
300.5,0,-0.02,0.011,0.453,2.136,-0.035,0,4,15,6,0
301,-0.003,-0.022,0.013,0.767,2.286,-0.036,0,4,15,6,0
301.5,-0.006,-0.022,0.013,1.059,2.331,-0.035,0,4,15,6,0
302,-0.009,-0.021,0.013,1.276,2.272,-0.033,0,4,15,6,0
302.5,-0.011,-0.019,0.013,1.378,2.114,-0.03,0,4,15,6,0
303,-0.012,-0.016,0.011,1.355,1.871,-0.026,0,4,15,6,0
303.5,-0.012,-0.012,0.01,1.24,1.568,-0.021,0,4,15,6,0
304,-0.01,-0.008,0.007,0.988,1.199,-0.016,0,4,15,6,0
304.5,-0.007,-0.004,0.005,0.606,0.777,-0.011,0,4,15,6,0
305,-0.003,-0.001,0.002,0.139,0.32,-0.005,0,4,15,6,0
305.5,0.002,0.001,-0.001,-0.364,-0.156,0.001,0,4,15,6,0
306,0.007,0.001,-0.004,-0.814,-0.624,0.007,0,4,15,6,0
306.5,0.012,0,-0.007,-1.088,-1.042,0.013,0,4,15,6,0
307,0.015,-0.002,-0.009,-1.238,-1.42,0.019,0,4,15,6,0
307.5,0.018,-0.005,-0.01,-1.254,-1.734,0.024,0,4,15,6,0
308,0.018,-0.007,-0.011,-1.083,-1.948,0.028,0,4,15,6,0
308.5,0.017,-0.01,-0.011,-0.779,-2.058,0.032,0,4,15,6,0
309,0.015,-0.011,-0.011,-0.39,-2.053,0.034,0,4,15,6,0
309.5,0.012,-0.012,-0.01,0.012,-1.934,0.034,0,4,15,6,0
310,0.008,-0.011,-0.008,0.357,-1.709,0.031,0,4,15,6,0
310.5,0.005,-0.009,-0.006,0.602,-1.386,0.027,0,4,15,6,0
311,0.003,-0.006,-0.004,0.675,-0.999,0.021,0,4,15,6,0
311.5,0.001,-0.003,-0.002,0.618,-0.556,0.013,0,4,15,6,0
312,0,0.001,0,0.498,-0.071,0.004,0,4,15,6,0
312.5,0,0.005,0.003,0.366,0.431,-0.006,0,4,15,6,0
313,0.001,0.009,0.005,0.261,0.92,-0.015,0,4,15,6,0
313.5,0.003,0.012,0.007,0.188,1.363,-0.023,0,4,15,6,0
314,0.006,0.014,0.009,0.168,1.736,-0.029,0,4,15,6,0
314.5,0.009,0.016,0.01,0.215,2.022,-0.034,0,4,15,6,0
315,0.012,0.016,0.011,0.294,2.196,-0.037,0,4,15,6,0
315.5,0.014,0.014,0.012,0.333,2.235,-0.037,0,4,15,6,0
316,0.015,0.012,0.011,0.283,2.126,-0.036,0,4,15,6,0
316.5,0.014,0.008,0.01,0.121,1.871,-0.032,0,4,15,6,0
317,0.012,0.005,0.007,-0.125,1.487,-0.026,0,4,15,6,0
317.5,0.007,0.002,0.004,-0.414,0.998,-0.019,0,4,15,6,0
318,0.002,0,0.001,-0.619,0.459,-0.011,0,4,15,6,0
318.5,-0.003,0,-0.002,-0.704,-0.1,-0.002,0,4,15,6,0
319,-0.007,0.001,-0.004,-0.625,-0.632,0.008,0,4,15,6,0
319.5,-0.01,0.003,-0.006,-0.43,-1.116,0.017,0,4,15,6,0
320,-0.013,0.005,-0.008,-0.201,-1.533,0.026,0,4,15,6,0
320.5,-0.014,0.008,-0.009,-0.025,-1.87,0.032,0,4,15,6,0
321,-0.014,0.011,-0.01,0.073,-2.104,0.037,0,4,15,6,0
321.5,-0.013,0.013,-0.011,0.085,-2.221,0.039,0,4,15,6,0
322,-0.012,0.015,-0.011,0.017,-2.217,0.039,0,4,15,6,0
322.5,-0.009,0.016,-0.011,-0.104,-2.09,0.036,0,4,15,6,0
323,-0.006,0.015,-0.01,-0.238,-1.847,0.031,0,4,15,6,0
323.5,-0.004,0.013,-0.008,-0.321,-1.494,0.024,0,4,15,6,0
324,-0.001,0.01,-0.006,-0.282,-1.04,0.017,0,4,15,6,0
324.5,0,0.005,-0.003,-0.116,-0.511,0.008,0,4,15,6,0
325,0,-0.001,0,0.141,0.059,0,0,4,15,6,0
325.5,-0.002,-0.006,0.003,0.342,0.602,-0.009,0,4,15,6,0
326,-0.004,-0.01,0.006,0.547,1.124,-0.017,0,4,15,6,0
326.5,-0.008,-0.014,0.009,0.749,1.597,-0.024,0,4,15,6,0
327,-0.012,-0.016,0.011,0.914,1.993,-0.03,0,4,15,6,0
327.5,-0.016,-0.016,0.013,1.091,2.316,-0.035,0,4,15,6,0
328,-0.02,-0.016,0.015,1.309,2.563,-0.038,0,4,15,6,0
328.5,-0.024,-0.014,0.016,1.555,2.729,-0.04,0,4,15,6,0
329,-0.027,-0.011,0.017,1.818,2.817,-0.04,0,4,15,6,0
329.5,-0.029,-0.008,0.017,2.081,2.832,-0.039,0,4,15,6,0
330,-0.029,-0.004,0.017,2.275,2.768,-0.037,0,4,15,6,0
330.5,-0.029,0,0.017,2.399,2.644,-0.034,0,4,15,6,0
331,-0.027,0.004,0.016,2.394,2.453,-0.031,0,4,15,6,0
331.5,-0.024,0.006,0.014,2.232,2.2,-0.027,0,4,15,6,0
332,-0.019,0.008,0.012,1.856,1.873,-0.023,0,4,15,6,0
332.5,-0.014,0.008,0.009,1.308,1.485,-0.019,0,4,15,6,0
333,-0.009,0.007,0.006,0.76,1.081,-0.015,0,4,15,6,0
333.5,-0.005,0.005,0.004,0.282,0.67,-0.01,0,4,15,6,0
334,-0.001,0.002,0.001,-0.104,0.26,-0.005,0,4,15,6,0
334.5,0.001,-0.002,-0.001,-0.367,-0.135,0.001,0,4,15,6,0
335,0.002,-0.005,-0.003,-0.51,-0.505,0.006,0,4,15,6,0
335.5,0.002,-0.008,-0.005,-0.521,-0.83,0.012,0,4,15,6,0
336,0.001,-0.01,-0.006,-0.422,-1.094,0.017,0,4,15,6,0
336.5,0,-0.012,-0.007,-0.274,-1.296,0.021,0,4,15,6,0
337,-0.002,-0.012,-0.007,-0.099,-1.418,0.024,0,4,15,6,0
337.5,-0.003,-0.012,-0.007,0.097,-1.445,0.026,0,4,15,6,0
338,-0.004,-0.011,-0.007,0.216,-1.4,0.025,0,4,15,6,0
338.5,-0.005,-0.009,-0.006,0.219,-1.289,0.023,0,4,15,6,0
339,-0.006,-0.008,-0.006,0.08,-1.13,0.02,0,4,15,6,0
339.5,-0.006,-0.006,-0.005,-0.086,-0.905,0.015,0,4,15,6,0
340,-0.005,-0.004,-0.004,-0.296,-0.653,0.01,0,4,15,6,0
340.5,-0.004,-0.003,-0.003,-0.601,-0.414,0.004,0,4,15,6,0
341,-0.004,-0.001,-0.002,-0.907,-0.19,-0.001,0,4,15,6,0
341.5,-0.002,-0.001,-0.001,-1.05,0.038,-0.006,0,4,15,6,0
342,0,0,0,-0.994,0.253,-0.009,0,4,15,6,0
342.5,0.002,0,0.001,-0.8,0.432,-0.011,0,4,15,6,0
343,0.003,0,0.002,-0.558,0.551,-0.012,0,4,15,6,0
343.5,0.004,-0.001,0.002,-0.35,0.595,-0.012,0,4,15,6,0
344,0.004,-0.002,0.003,-0.208,0.568,-0.011,0,4,15,6,0
344.5,0.003,-0.002,0.002,-0.193,0.459,-0.009,0,4,15,6,0
345,0.001,-0.001,0.001,-0.341,0.268,-0.006,0,4,15,6,0
345.5,-0.001,0.001,-0.001,-0.612,0.011,-0.003,0,4,15,6,0
346,-0.003,0.004,-0.003,-0.9,-0.281,0,0,4,15,6,0
346.5,-0.004,0.007,-0.004,-1.081,-0.568,0.005,0,4,15,6,0
347,-0.004,0.009,-0.006,-1.097,-0.828,0.009,0,4,15,6,0
347.5,-0.003,0.011,-0.006,-0.914,-1.033,0.013,0,4,15,6,0
348,-0.002,0.012,-0.007,-0.579,-1.176,0.018,0,4,15,6,0
348.5,0,0.012,-0.007,-0.236,-1.271,0.021,0,4,15,6,0
349,0.002,0.012,-0.007,-0.078,-1.351,0.023,0,4,15,6,0
349.5,0.003,0.012,-0.007,-0.054,-1.379,0.024,0,4,15,6,0
350,0.005,0.011,-0.007,-0.088,-1.339,0.023,0,4,15,6,0
350.5,0.005,0.009,-0.006,-0.067,-1.201,0.021,0,4,15,6,0
